"[all run data]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]"
,"1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0"
,"1083","25","12","982","138","0","900","124","96","653","258","209","681","406","33","943","177","0","892","89","139","915","204","1","997","123","0","759","300","61"
,"971","50","99","996","124","0","723","165","232","651","316","153","704","415","1","952","168","0","705","135","280","930","190","0","959","122","39","766","319","35"
,"735","99","286","1011","108","1","637","212","271","681","361","78","718","402","0","973","147","0","657","183","280","938","182","0","845","150","125","771","329","20"
,"633","153","334","1027","93","0","639","258","223","693","396","31","731","389","0","982","137","1","655","233","232","956","164","0","692","193","235","769","335","16"
,"634","206","280","1050","70","0","636","306","178","721","399","0","745","375","0","973","130","17","662","275","183","967","152","1","658","222","240","779","338","3"
,"640","253","227","1069","51","0","651","350","119","739","380","1","762","358","0","937","137","46","663","315","142","980","140","0","643","267","210","809","311","0"
,"642","296","182","1078","42","0","660","394","66","761","359","0","773","347","0","801","157","162","675","360","85","997","122","1","640","317","163","826","294","0"
,"648","337","135","1091","29","0","689","423","8","777","343","0","787","333","0","682","183","255","688","396","36","1013","107","0","659","353","108","850","269","1"
,"649","386","85","1094","26","0","712","408","0","797","322","1","803","317","0","655","217","248","716","404","0","1035","85","0","683","380","57","840","250","30"
,"668","430","22","1095","24","1","726","393","1","808","311","1","815","305","0","654","253","213","730","390","0","1051","68","1","694","400","26","816","254","50"
,"685","435","0","1084","24","12","745","375","0","818","302","0","832","288","0","650","298","172","742","377","1","1046","59","15","720","398","2","784","267","69"
,"708","412","0","923","47","150","759","361","0","831","289","0","855","265","0","663","339","118","760","360","0","936","68","116","737","383","0","764","292","64"
,"723","397","0","686","100","334","780","339","1","842","277","1","866","254","0","681","379","60","776","344","0","719","120","281","741","372","7","750","319","51"
,"738","382","0","622","159","339","793","327","0","862","258","0","885","235","0","712","399","9","793","327","0","621","169","330","759","360","1","719","334","67"
,"758","362","0","629","212","279","813","307","0","877","243","0","906","214","0","724","395","1","809","311","0","618","220","282","770","350","0","716","356","48"
,"773","345","2","632","262","226","836","284","0","894","226","0","925","194","1","733","387","0","825","295","0","621","269","230","781","337","2","740","364","16"
,"791","329","0","637","312","171","863","257","0","914","206","0","945","175","0","750","370","0","838","281","1","617","322","181","791","328","1","757","355","8"
,"815","305","0","631","366","123","877","242","1","937","183","0","964","156","0","770","350","0","857","263","0","631","366","123","804","316","0","769","349","2"
,"827","293","0","659","404","57","891","229","0","950","169","1","986","134","0","792","327","1","870","250","0","656","403","61","818","302","0","791","329","0"
,"847","273","0","686","430","4","906","214","0","962","158","0","992","118","10","806","314","0","879","241","0","681","427","12","840","280","0","811","309","0"
,"861","258","1","706","414","0","918","202","0","984","136","0","940","121","59","822","298","0","898","222","0","703","417","0","859","261","0","828","291","1"
,"880","240","0","719","401","0","930","190","0","997","123","0","815","153","152","840","280","0","910","210","0","721","399","0","876","244","0","843","277","0"
,"898","221","1","733","387","0","946","174","0","1014","104","2","665","204","251","855","265","0","929","187","4","739","381","0","895","225","0","857","262","1"
,"916","203","1","750","370","0","963","156","1","1023","97","0","659","238","223","879","241","0","908","181","31","758","362","0","914","205","1","879","241","0"
,"937","183","0","768","352","0","916","150","54","1035","84","1","662","270","188","892","228","0","901","193","26","774","346","0","928","192","0","895","225","0"
,"938","173","9","791","329","0","812","167","141","1050","70","0","661","304","155","905","215","0","902","195","23","794","326","0","950","170","0","913","207","0"
,"906","181","33","805","315","0","693","201","226","1064","56","0","655","348","117","930","190","0","871","207","42","813","307","0","978","142","0","929","191","0"
,"895","194","31","823","297","0","653","231","236","1075","44","1","676","386","58","942","177","1","820","227","73","831","289","0","994","126","0","939","181","0"
,"849","217","54","842","278","0","643","272","205","1083","36","1","699","413","8","958","162","0","773","248","99","834","281","5","1012","108","0","951","169","0"
,"747","230","143","858","261","1","644","319","157","1087","33","0","706","407","7","974","146","0","731","274","115","855","265","0","1027","92","1","969","150","1"
,"683","260","177","875","245","0","668","348","104","1092","28","0","726","394","0","987","133","0","719","305","96","855","257","8","1041","78","1","985","135","0"
,"671","301","148","901","219","0","683","377","60","1095","24","1","743","377","0","1003","117","0","706","340","74","861","249","10","1060","60","0","971","127","22"
,"680","331","109","915","205","0","691","410","19","1093","27","0","753","367","0","1020","100","0","727","362","31","878","241","1","1071","49","0","897","140","83"
,"678","371","71","923","197","0","713","405","2","1095","24","1","772","348","0","1019","85","16","759","360","1","895","224","1","1082","38","0","747","178","195"
,"709","391","20","935","185","0","731","389","0","1069","32","19","784","335","1","886","101","133","775","345","0","914","205","1","1094","26","0","634","226","260"
,"733","386","1","949","170","1","746","373","1","925","58","137","803","317","0","710","142","268","793","327","0","928","192","0","1096","23","1","639","268","213"
,"748","372","0","969","151","0","759","361","0","700","116","304","815","305","0","643","189","288","805","314","1","953","167","0","1100","19","1","636","316","168"
,"759","361","0","985","135","0","774","346","0","647","173","300","833","287","0","647","230","243","820","299","1","969","151","0","997","38","85","648","353","119"
,"778","342","0","1006","114","0","786","334","0","651","229","240","840","280","0","647","272","201","817","296","7","984","136","0","783","82","255","664","387","69"
,"791","329","0","1024","96","0","804","316","0","651","286","183","863","257","0","643","320","157","829","288","3","1005","115","0","636","140","344","688","417","15"
,"809","311","0","1044","76","0","811","309","0","675","328","117","885","235","0","645","366","109","849","271","0","1028","92","0","633","194","293","717","403","0"
,"821","299","0","1061","59","0","832","288","0","691","375","54","902","215","3","672","402","46","868","252","0","1042","78","0","643","239","238","735","385","0"
,"835","285","0","1076","44","0","850","270","0","711","396","13","909","205","6","691","422","7","879","241","0","1055","65","0","640","291","189","756","364","0"
,"842","278","0","1086","34","0","862","258","0","732","388","0","923","197","0","709","411","0","890","230","0","1065","54","1","642","343","135","775","344","1"
,"851","268","1","1097","23","0","879","241","0","751","368","1","936","184","0","727","393","0","908","212","0","1069","50","1","667","389","64","786","328","6"
,"861","259","0","1101","19","0","894","226","0","759","360","1","951","169","0","743","377","0","920","200","0","1077","43","0","686","422","12","806","311","3"
,"876","244","0","1104","16","0","918","202","0","777","343","0","963","157","0","766","353","1","930","189","1","1079","38","3","710","410","0","828","292","0"
,"902","218","0","1066","20","34","931","187","2","790","330","0","991","129","0","790","330","0","931","185","4","1077","39","4","727","393","0","836","283","1"
,"922","198","0","853","60","207","948","172","0","810","309","1","1004","116","0","803","317","0","896","198","26","949","63","108","740","380","0","850","270","0"
,"940","180","0","659","115","346","968","152","0","827","293","0","1022","98","0","819","300","1","848","211","61","666","119","335","750","370","0","870","249","1"
,"951","169","0","626","170","324","983","137","0","846","274","0","1044","76","0","833","287","0","795","237","88","614","173","333","773","347","0","882","238","0"
,"970","150","0","628","224","268","973","130","17","870","250","0","1059","61","0","849","271","0","722","268","130","612","230","278","792","328","0","905","215","0"
,"986","134","0","628","278","214","885","134","101","888","232","0","1075","45","0","862","257","1","680","305","135","617","282","221","804","315","1","919","201","0"
,"1002","118","0","635","325","160","710","169","241","903","217","0","1083","37","0","881","239","0","704","335","81","627","326","167","821","298","1","925","189","6"
,"1020","100","0","630","378","112","646","207","267","918","202","0","1092","28","0","896","224","0","723","357","40","628","373","119","841","279","0","922","190","8"
,"1040","79","1","653","427","40","647","245","228","930","190","0","1096","24","0","917","203","0","741","362","17","656","406","58","856","264","0","923","185","12"
,"1008","77","35","676","442","2","641","293","186","920","177","23","1094","26","0","933","186","1","780","334","6","675","422","23","872","247","1","952","168","0"
,"888","101","131","698","422","0","657","329","134","889","185","46","1094","25","1","946","174","0","802","318","0","697","423","0","891","229","0","973","147","0"
,"673","143","304","722","398","0","669","370","81","834","215","71","1089","31","0","959","160","1","817","303","0","719","400","1","912","207","1","994","125","1"
,"640","190","290","747","373","0","686","393","41","774","235","111","1087","32","1","976","143","1","831","288","1","735","384","1","926","194","0","1003","117","0"
,"643","233","244","762","357","1","699","414","7","715","267","138","1088","32","0","993","127","0","848","271","1","751","366","3","942","178","0","1019","101","0"
,"641","278","201","779","341","0","724","396","0","707","305","108","1089","31","0","1012","108","0","861","259","0","767","353","0","957","163","0","1040","80","0"
,"644","323","153","798","322","0","739","380","1","727","338","55","1089","31","0","1025","95","0","868","252","0","791","329","0","977","143","0","1050","69","1"
,"651","368","101","812","308","0","758","360","2","747","353","20","1090","30","0","1042","75","3","883","237","0","797","315","8","957","133","30","1056","64","0"
,"687","410","23","829","291","0","779","341","0","766","353","1","1091","29","0","1049","71","0","894","225","1","799","310","11","899","150","71","1069","51","0"
,"707","413","0","844","276","0","800","320","0","791","327","2","1093","27","0","1064","56","0","900","219","1","815","304","1","791","183","146","1073","47","0"
,"724","396","0","861","259","0","817","303","0","818","302","0","1092","26","2","1073","46","1","917","203","0","833","286","1","664","223","233","1080","39","1"
,"738","382","0","874","246","0","835","285","0","839","281","0","1049","38","33","1083","37","0","929","190","1","851","269","0","663","262","195","1080","39","1"
,"754","366","0","898","222","0","848","271","1","858","261","1","878","73","169","1084","35","1","944","176","0","849","258","13","656","301","163","1062","44","14"
,"775","345","0","923","197","0","856","261","3","874","246","0","674","132","314","1092","28","0","958","162","0","807","251","62","660","336","124","973","72","75"
,"786","334","0","937","182","1","873","244","3","890","230","0","645","182","293","1091","28","1","965","154","1","764","267","89","658","379","83","784","124","212"
,"806","314","0","960","158","2","896","223","1","900","220","0","641","234","245","1090","29","1","976","144","0","738","296","86","687","412","21","630","179","311"
,"815","304","1","979","141","0","909","211","0","906","214","0","645","282","193","1092","28","0","986","134","0","685","329","106","711","401","8","625","232","263"
,"832","288","0","994","126","0","925","195","0","914","206","0","655","327","138","1093","27","0","996","124","0","675","367","78","731","388","1","633","277","210"
,"848","272","0","967","118","35","940","180","0","930","190","0","662","374","84","1096","23","1","1010","109","1","694","396","30","746","373","1","628","330","162"
,"865","255","0","864","142","114","956","164","0","945","175","0","693","402","25","1092","28","0","1020","100","0","736","382","2","765","355","0","654","365","101"
,"892","228","0","689","178","253","960","154","6","962","158","0","716","404","0","1093","25","2","1033","86","1","766","354","0","773","347","0","671","406","43"
,"908","212","0","641","218","261","942","157","21","975","144","1","729","391","0","1050","35","35","1046","73","1","763","341","16","786","334","0","691","425","4"
,"930","190","0","636","264","220","940","165","15","990","130","0","746","373","1","895","71","154","999","73","48","755","337","28","799","320","1","701","417","2"
,"950","169","1","651","300","169","904","177","39","1003","117","0","758","362","0","652","125","343","829","96","195","773","340","7","813","307","0","714","406","0"
,"965","155","0","655","333","132","798","203","119","1012","107","1","784","336","0","639","175","306","681","141","298","795","324","1","825","295","0","735","385","0"
,"975","145","0","653","376","91","685","242","193","1021","99","0","798","321","1","637","227","256","662","182","276","822","298","0","840","280","0","750","369","1"
,"995","125","0","680","398","42","653","282","185","1035","85","0","819","301","0","639","278","203","655","231","234","837","282","1","854","265","1","769","351","0"
,"1013","107","0","707","412","1","654","315","151","1044","76","0","831","289","0","651","317","152","655","279","186","863","256","1","869","250","1","791","329","0"
,"1029","91","0","728","392","0","661","352","107","1044","71","5","849","269","2","643","369","108","660","333","127","880","240","0","882","238","0","811","309","0"
,"1012","87","21","747","373","0","685","386","49","1053","66","1","865","255","0","668","405","47","673","377","70","893","226","1","902","217","1","828","292","0"
,"977","93","50","769","350","1","709","401","10","1070","50","0","885","235","0","678","427","15","702","396","22","911","209","0","919","201","0","839","281","0"
,"819","128","173","782","337","1","730","390","0","1074","45","1","895","225","0","696","421","3","721","399","0","923","196","1","933","187","0","866","254","0"
,"658","174","288","802","318","0","740","379","1","1081","39","0","910","210","0","712","408","0","742","378","0","933","186","1","955","165","0","879","241","0"
,"647","214","259","821","299","0","757","363","0","1084","36","0","923","197","0","723","397","0","755","364","1","944","176","0","974","145","1","897","223","0"
,"639","262","219","837","282","1","769","351","0","1089","31","0","936","183","1","741","379","0","777","343","0","957","163","0","984","136","0","910","210","0"
,"639","310","171","853","267","0","781","339","0","1090","29","1","956","163","1","758","362","0","790","329","1","969","151","0","1003","116","1","929","191","0"
,"646","353","121","872","247","1","794","324","2","1091","29","0","973","146","1","773","347","0","811","309","0","982","137","1","983","103","34","950","170","0"
,"673","393","54","884","236","0","812","308","0","1092","28","0","992","128","0","794","326","0","822","298","0","992","128","0","878","121","121","962","158","0"
,"702","406","12","903","217","0","828","291","1","1081","28","11","1013","107","0","818","302","0","844","275","1","1001","119","0","679","159","282","979","141","0"
,"717","403","0","917","202","1","839","281","0","989","45","86","1027","92","1","841","279","0","856","263","1","1015","104","1","637","208","275","994","126","0"
,"733","386","1","927","193","0","861","259","0","755","95","270","1043","76","1","852","268","0","867","253","0","1024","95","1","657","236","227","993","112","15"
,"753","366","1","949","171","0","871","247","2","650","150","320","1040","69","11","867","253","0","885","235","0","1039","81","0","660","262","198","926","126","68"
,"771","348","1","972","148","0","886","234","0","652","204","264","1009","67","44","862","249","9","904","215","1","1032","77","11","645","309","166","768","158","194"
,"789","331","0","990","130","0","899","221","0","650","259","211","816","101","203","866","242","12","905","202","13","933","81","106","651","357","112","652","194","274"
,"811","309","0","1012","108","0","915","204","1","666","299","155","641","154","325","874","241","5","884","198","38","717","122","281","669","396","55","633","242","245"
,"825","294","1","1020","100","0","936","183","1","679","338","103","648","199","273","894","226","0","860","215","45","619","170","331","682","420","18","639","284","197"
,"823","284","13","1033","87","0","922","168","30","702","367","51","650","241","229","917","202","1","832","230","58","625","214","281","704","416","0","638","327","155"
,"832","281","7","1043","76","1","855","184","81","728","383","9","648","287","185","930","190","0","816","251","53","617","266","237","719","401","0","641","373","106"
,"837","281","2","1061","59","0","754","215","151","744","376","0","648","334","138","952","168","0","833","257","30","623","312","185","736","384","0","666","409","45"
,"852","267","1","1026","54","40","670","259","191","758","362","0","657","380","83","966","154","0","855","262","3","640","360","120","757","363","0","694","425","1"
,"869","251","0","935","76","109","643","306","171","774","346","0","677","420","23","984","135","1","867","253","0","659","395","66","778","342","0","704","416","0"
,"885","234","1","713","117","290","659","333","128","783","335","2","695","422","3","1006","113","1","892","228","0","674","431","15","793","327","0","717","402","1"
,"907","213","0","631","166","323","669","368","83","807","312","1","710","409","1","1025","95","0","919","201","0","693","427","0","808","312","0","749","371","0"
,"925","195","0","635","212","273","685","411","24","820","296","4","728","392","0","1041","79","0","940","179","1","705","415","0","826","294","0","758","362","0"
,"942","178","0","638","258","224","728","392","0","831","289","0","747","373","0","1051","69","0","928","170","22","716","404","0","846","274","0","776","343","1"
,"941","172","7","634","309","177","753","367","0","840","279","1","769","351","0","1062","54","4","894","184","42","731","386","3","867","253","0","805","315","0"
,"922","163","35","650","350","120","774","346","0","848","266","6","782","337","1","965","71","84","899","200","21","748","372","0","882","238","0","819","300","1"
,"865","178","77","652","390","78","788","332","0","852","265","3","802","318","0","762","116","242","891","206","23","767","353","0","895","225","0","835","285","0"
,"726","211","183","665","426","29","795","324","1","861","259","0","820","300","0","636","170","314","795","221","104","793","327","0","916","203","1","854","266","0"
,"653","247","220","682","434","4","813","307","0","862","251","7","836","284","0","638","221","261","730","252","138","806","314","0","934","186","0","862","257","1"
,"657","279","184","702","418","0","824","296","0","878","241","1","853","267","0","639","271","210","683","293","144","819","301","0","953","166","1","878","242","0"
,"658","314","148","724","396","0","840","280","0","894","226","0","868","252","0","640","320","160","678","336","106","831","289","0","969","151","0","900","220","0"
,"665","353","102","740","380","0","863","257","0","910","210","0","888","232","0","662","359","99","694","369","57","851","269","0","978","141","1","918","201","1"
,"682","389","49","760","359","1","876","244","0","921","199","0","910","210","0","679","399","42","705","396","19","872","247","1","991","129","0","925","192","3"
,"708","407","5","772","347","1","896","224","0","941","178","1","934","186","0","695","420","5","717","401","2","891","229","0","1002","118","0","908","190","22"
,"724","395","1","783","334","3","913","206","1","955","165","0","945","172","3","718","402","0","732","388","0","910","209","1","1028","92","0","855","199","66"
,"742","378","0","795","322","3","930","189","1","968","152","0","961","159","0","731","388","1","753","367","0","927","193","0","1043","77","0","758","228","134"
,"758","362","0","811","309","0","942","178","0","992","128","0","972","146","2","753","367","0","776","344","0","946","174","0","1053","67","0","663","265","192"
,"782","338","0","826","294","0","955","163","2","1009","108","3","995","125","0","776","344","0","799","320","1","965","155","0","1069","49","2","645","308","167"
,"804","313","3","833","286","1","971","146","3","1021","97","2","1011","109","0","796","324","0","814","306","0","978","142","0","1081","39","0","676","326","118"
,"822","298","0","846","274","0","980","140","0","1016","91","13","1022","98","0","809","309","2","833","287","0","1004","116","0","1073","40","7","685","352","83"
,"837","283","0","877","242","1","998","122","0","1036","84","0","998","90","32","827","293","0","844","276","0","1023","97","0","1044","47","29","710","377","33"
,"853","267","0","891","229","0","1016","104","0","1047","72","1","931","105","84","833","286","1","867","252","1","1041","79","0","925","71","124","730","377","13"
,"867","253","0","911","208","1","1025","95","0","1054","64","2","708","146","266","844","275","1","891","229","0","1054","66","0","674","119","327","754","364","2"
,"879","241","0","902","192","26","1039","81","0","1042","67","11","647","192","281","861","258","1","906","214","0","1065","54","1","633","175","312","773","346","1"
,"899","221","0","851","200","69","1048","71","1","988","87","45","648","239","233","850","243","27","923","196","1","1068","47","5","635","228","257","793","327","0"
,"921","199","0","803","225","92","1058","62","0","907","127","86","654","277","189","820","255","45","940","180","0","1002","51","67","645","276","199","812","308","0"
,"935","185","0","739","266","115","1068","52","0","732","180","208","652","324","144","763","282","75","957","163","0","790","99","231","648","323","149","830","290","0"
,"943","166","11","685","302","133","1050","52","18","666","236","218","652","372","96","742","309","69","965","155","0","623","150","347","651","375","94","845","275","0"
,"906","164","50","674","335","111","1006","68","46","661","288","171","687","413","20","734","333","53","984","136","0","623","196","301","674","418","28","862","257","1"
,"820","195","105","706","355","59","895","99","126","659","337","124","710","410","0","757","350","13","992","125","3","615","248","257","698","422","0","875","245","0"
,"696","245","179","731","364","25","656","151","313","672","381","67","722","398","0","782","338","0","958","125","37","623","295","202","714","406","0","885","235","0"
,"655","280","185","761","359","0","641","198","281","692","423","5","739","381","0","805","315","0","912","152","56","626","346","148","726","394","0","904","216","0"
,"648","319","153","780","340","0","630","254","236","717","403","0","755","365","0","830","290","0","819","187","114","651","382","87","751","368","1","919","200","1"
,"654","351","115","800","319","1","635","307","178","732","387","1","770","349","1","858","262","0","714","225","181","655","416","49","771","348","1","933","187","0"
,"666","390","64","804","308","8","648","356","116","749","371","0","785","335","0","882","238","0","696","258","166","668","435","17","791","328","1","943","177","0"
,"710","401","9","826","294","0","662","396","62","767","353","0","812","308","0","906","214","0","686","299","135","695","423","2","804","310","6","961","159","0"
,"743","376","1","840","280","0","690","413","17","790","330","0","828","292","0","924","196","0","690","337","93","710","409","1","796","305","19","949","150","21"
,"757","363","0","841","274","5","714","406","0","805","314","1","842","278","0","938","181","1","707","361","52","729","391","0","824","295","1","862","165","93"
,"778","342","0","858","262","0","734","386","0","816","302","2","857","263","0","962","157","1","724","376","20","750","369","1","843","276","1","715","210","195"
,"805","315","0","873","246","1","743","377","0","826","293","1","884","235","1","973","147","0","731","381","8","762","358","0","857","263","0","639","256","225"
,"828","292","0","894","226","0","762","358","0","846","274","0","902","218","0","986","133","1","756","364","0","782","338","0","851","250","19","638","300","182"
,"841","279","0","909","211","0","776","344","0","858","262","0","916","204","0","989","129","2","768","352","0","800","320","0","837","259","24","649","333","138"
,"862","258","0","922","198","0","795","325","0","858","250","12","932","187","1","996","124","0","778","342","0","826","293","1","824","269","27","663","361","96"
,"877","243","0","937","180","3","811","309","0","877","241","2","942","177","1","1003","116","1","791","325","4","839","281","0","821","285","14","696","388","36"
,"899","221","0","931","179","10","826","294","0","905","215","0","959","161","0","1012","108","0","807","313","0","855","265","0","840","280","0","721","390","9"
,"904","216","0","922","182","16","847","271","2","919","201","0","980","140","0","1021","99","0","832","288","0","874","245","1","849","256","15","747","372","1"
,"918","202","0","880","190","50","853","266","1","933","186","1","995","124","1","1028","92","0","844","269","7","884","234","2","828","255","37","777","343","0"
,"926","194","0","774","222","124","861","259","0","950","170","0","951","125","44","1032","88","0","859","260","1","903","216","1","817","252","51","798","321","1"
,"937","182","1","680","260","180","878","241","1","966","154","0","863","156","101","1040","79","1","863","257","0","915","205","0","825","265","30","808","312","0"
,"948","172","0","660","303","157","888","232","0","984","135","1","718","178","224","1049","70","1","877","243","0","931","189","0","802","275","43","821","299","0"
,"965","155","0","671","342","107","900","219","1","1001","119","0","656","215","249","1055","63","2","893","227","0","956","164","0","800","279","41","822","289","9"
,"975","144","1","689","370","61","919","200","1","1028","92","0","654","256","210","1045","65","10","908","210","2","973","147","0","801","292","27","808","287","25"
,"990","130","0","715","386","19","935","183","2","1032","81","7","655","304","161","1041","72","7","883","206","31","997","121","2","817","291","12","819","293","8"
,"1008","112","0","738","375","7","950","168","2","1026","76","18","665","350","105","913","84","123","846","201","73","1011","109","0","824","289","7","835","283","2"
,"1023","97","0","759","361","0","970","150","0","996","89","35","683","384","53","747","129","244","760","235","125","1025","95","0","840","280","0","850","270","0"
,"1043","71","6","785","335","0","989","129","2","953","121","46","711","402","7","639","179","302","705","271","144","1033","86","1","861","256","3","864","256","0"
,"957","79","84","803","317","0","948","131","41","771","157","192","736","384","0","637","228","255","666","313","141","1052","68","0","849","240","31","877","242","1"
,"760","123","237","819","300","1","821","144","155","673","211","236","755","365","0","646","270","204","678","351","91","1061","58","1","810","251","59","891","229","0"
,"654","167","299","836","284","0","661","183","276","661","256","203","763","357","0","642","317","161","693","384","43","1017","68","35","777","280","63","905","215","0"
,"637","216","267","852","268","0","639","228","253","663","299","158","781","339","0","648","364","108","741","378","1","939","89","92","751","304","65","925","195","0"
,"638","265","217","869","251","0","656","256","208","666","349","105","792","328","0","667","408","45","767","353","0","662","139","319","737","328","55","941","179","0"
,"644","308","168","885","235","0","643","297","180","681","394","45","812","308","0","693","426","1","785","328","7","622","183","315","712","353","55","962","158","0"
,"655","344","121","897","222","1","655","335","130","702","417","1","829","291","0","712","408","0","799","317","4","616","232","272","717","375","28","980","139","1"
,"675","382","63","916","204","0","668","370","82","727","393","0","832","280","8","732","388","0","817","303","0","626","275","219","746","374","0","1001","119","0"
,"704","401","15","927","191","2","681","405","34","739","380","1","828","277","15","761","358","1","836","282","2","620","323","177","766","354","0","1008","112","0"
,"722","397","1","936","184","0","712","408","0","754","366","0","857","263","0","776","342","2","847","273","0","633","360","127","783","336","1","1033","87","0"
,"736","384","0","953","167","0","723","394","3","776","344","0","866","253","1","778","338","4","866","254","0","638","405","77","801","319","0","1039","81","0"
,"750","370","0","969","151","0","736","383","1","795","325","0","881","239","0","798","322","0","880","238","2","670","436","14","819","301","0","1053","66","1"
,"768","352","0","982","138","0","756","364","0","802","318","0","902","218","0","818","302","0","891","229","0","689","431","0","825","279","16","1062","58","0"
,"788","332","0","991","129","0","776","344","0","826","294","0","913","207","0","839","280","1","912","208","0","700","420","0","828","275","17","1073","47","0"
,"788","324","8","1006","114","0","796","324","0","837","283","0","929","191","0","857","263","0","921","196","3","715","405","0","848","272","0","1081","39","0"
,"798","322","0","1026","93","1","814","306","0","852","266","2","941","179","0","866","254","0","897","192","31","730","389","1","873","245","2","1069","38","13"
,"820","300","0","1033","87","0","830","290","0","873","247","0","955","165","0","875","240","5","852","211","57","753","367","0","890","229","1","1014","59","47"
,"834","283","3","1051","69","0","842","278","0","900","219","1","973","147","0","870","235","15","799","226","95","777","343","0","907","213","0","845","95","180"
,"828","275","17","1062","58","0","863","257","0","915","204","1","996","123","1","845","243","32","722","265","133","796","324","0","922","198","0","635","148","337"
,"813","276","31","1076","44","0","878","236","6","936","183","1","1011","108","1","840","248","32","695","303","122","810","309","1","945","175","0","628","201","291"
,"813","276","31","1088","32","0","881","221","18","950","170","0","1026","94","0","850","261","9","702","339","79","834","285","1","957","163","0","627","256","237"
,"808","291","21","1045","36","39","878","225","17","970","150","0","1045","75","0","854","260","6","724","360","36","845","274","1","970","149","1","636","304","180"
,"815","287","18","883","63","174","885","232","3","989","131","0","1061","59","0","883","237","0","755","363","2","864","256","0","979","139","2","643","346","131"
,"813","284","23","642","116","362","907","213","0","1000","120","0","1073","47","0","910","210","0","782","337","1","890","230","0","988","132","0","655","383","82"
,"827","279","14","626","170","324","921","199","0","1015","105","0","1084","36","0","926","193","1","798","319","3","916","203","1","999","121","0","685","405","30"
,"840","279","1","630","222","268","932","183","5","1026","87","7","1089","31","0","944","175","1","826","294","0","925","195","0","1011","109","0","700","413","7"
,"863","257","0","625","278","217","898","185","37","979","93","48","1091","29","0","964","156","0","841","277","2","948","171","1","1023","97","0","724","396","0"
,"882","238","0","635","324","161","841","204","75","837","127","156","1094","26","0","983","136","1","860","258","2","963","156","1","1033","85","2","740","380","0"
,"901","219","0","647","361","112","736","238","146","669","170","281","1099","21","0","997","123","0","885","235","0","982","137","1","1049","71","0","752","368","0"
,"923","196","1","660","401","59","662","275","183","667","210","243","1099","20","1","1005","108","7","896","224","0","1001","117","2","1063","57","0","761","359","0"
,"932","183","5","685","421","14","679","307","134","668","255","197","1007","34","79","1005","110","5","909","209","2","1018","102","0","1073","47","0","788","332","0"
,"954","166","0","701","419","0","678","349","93","672","297","151","759","85","276","954","115","51","909","198","13","1031","88","1","1076","44","0","799","321","0"
,"968","152","0","716","404","0","707","368","45","673","342","105","638","142","340","851","144","125","906","202","12","1047","72","1","1084","36","0","812","308","0"
,"979","141","0","725","395","0","713","382","25","690","381","49","643","193","284","683","197","240","921","199","0","1056","63","1","1087","33","0","810","295","15"
,"999","120","1","740","380","0","744","375","1","717","399","4","641","246","233","641","246","233","934","185","1","1070","50","0","1079","30","11","797","297","26"
,"1009","111","0","768","352","0","759","361","0","729","389","2","642","297","181","643","295","182","947","172","1","1062","46","12","896","60","164","814","293","13"
,"1015","105","0","783","335","2","774","345","1","746","374","0","650","344","126","641","349","130","953","167","0","994","65","61","699","115","306","843","276","1"
,"1025","95","0","799","321","0","786","334","0","757","363","0","667","388","65","672","386","62","968","152","0","792","110","218","632","172","316","862","258","0"
,"1029","91","0","826","293","1","801","319","0","769","351","0","695","418","7","699","409","12","979","139","2","617","162","341","631","229","260","882","237","1"
,"1040","80","0","839","281","0","811","309","0","782","338","0","710","410","0","723","395","2","993","127","0","621","211","288","639","279","202","884","221","15"
,"1041","78","1","859","261","0","827","293","0","799","321","0","731","389","0","737","382","1","1003","117","0","618","262","240","641","326","153","802","238","80"
,"1046","74","0","872","247","1","844","276","0","814","306","0","748","372","0","751","368","1","1017","103","0","623","309","188","655","371","94","748","277","95"
,"1052","67","1","891","228","1","866","254","0","836","284","0","768","352","0","770","348","2","1026","94","0","629","353","138","680","406","34","700","308","112"
,"1058","61","1","910","210","0","876","243","1","855","265","0","790","330","0","798","322","0","1036","84","0","637","396","87","712","408","0","681","342","97"
,"1063","57","0","930","190","0","898","221","1","875","244","1","803","316","1","813","307","0","1045","75","0","672","432","16","730","390","0","690","368","62"
,"1073","47","0","949","171","0","907","212","1","889","230","1","814","306","0","833","286","1","1049","71","0","695","425","0","751","368","1","697","381","42"
